,userId,movieId,rating,timestamp
72886,509,3067,4.0,943629741
73052,509,4890,2.0,1037843116
72731,509,2065,4.0,940015505
72490,509,1060,4.0,939329093
73047,509,4878,4.0,1093277227
73065,509,5009,4.0,1037843243
72758,509,2231,4.0,939340720
72954,509,3672,2.0,978937742
72666,509,1711,4.0,939326860
73020,509,4234,3.0,1037843243
72467,509,912,5.0,940016758
72518,509,1175,3.0,939329179
72559,509,1246,4.0,940015074
73057,509,4961,3.0,1093280373
72983,509,3911,4.5,1093279192
72814,509,2492,4.5,1093278086
72469,509,923,5.0,940018190
72444,509,762,1.0,940016432
72894,509,3100,4.5,1093278135
72330,509,166,1.0,946276711
73174,509,7323,3.5,1093277659
72401,509,496,3.0,940013481
73141,509,6663,4.0,1093295619
73029,509,4367,2.5,1095897369
72746,509,2133,1.0,940014855
72910,509,3179,4.0,979260834
72541,509,1219,4.5,1093295919
72548,509,1227,4.0,940015336
72810,509,2474,4.0,940015074
72555,509,1242,4.0,940015160
73009,509,4031,2.0,985745073
72584,509,1298,5.0,939471542
73026,509,4308,1.0,1037842813
72344,509,237,3.0,946276773
72759,509,2243,4.0,939417618
72751,509,2155,4.0,939329795
72289,509,6,3.0,939471667
72900,509,3148,4.0,1093295731
73199,509,8949,4.0,1124552856
73152,509,6874,2.5,1093277273
72870,509,2912,4.0,943368937
73166,509,7156,3.5,1093277338
72635,509,1610,4.0,939471744
72411,509,520,1.0,946277062
72426,509,588,3.5,1093299695
73032,509,4448,2.5,1093279929
72771,509,2318,4.5,1093279001
72757,509,2194,4.0,940015692
72603,509,1388,2.5,1093295806
73137,509,6565,4.0,1093277808
72968,509,3770,2.0,978937644
72745,509,2132,5.0,1093295410
73198,509,8927,3.0,1097205624
72997,509,3993,3.0,979286723
72307,509,58,3.0,939341261
72698,509,1914,3.0,939329179
72819,509,2539,3.0,939327805
72416,509,539,3.0,1072415926
73083,509,5417,3.0,1037842464
72792,509,2406,3.0,940014751
73163,509,7147,2.0,1093277482
72482,509,1033,4.5,1093295852
72423,509,574,2.0,939329795
73081,509,5380,3.0,1093279951
72390,509,453,2.0,946276519
72804,509,2441,3.0,979262432
72857,509,2746,1.0,939471469
72587,509,1302,4.0,940015160
72296,509,28,4.0,940012794
72433,509,597,2.0,946276565
72843,509,2699,1.0,939329252
72381,509,380,2.0,946276596
73136,509,6552,5.0,1093277497
72890,509,3083,4.0,978937273
72320,509,118,3.0,946277116
72346,509,249,4.0,939341365
72679,509,1797,3.0,940012564
72327,509,154,4.0,978936993
72652,509,1663,3.0,942931167
72939,509,3510,3.0,978758400
72530,509,1200,4.0,940016906
72901,509,3152,4.0,948602463
72291,509,14,3.0,939342219
73205,509,32587,1.5,1124553100
73053,509,4896,3.0,1037842813
72744,509,2128,4.0,946276827
73070,509,5025,2.0,1037843243
72512,509,1145,3.0,940012597
73038,509,4733,4.0,1037843156
72385,509,428,4.0,939341118
72312,509,70,1.0,939471667
72472,509,969,2.0,940017090
72623,509,1503,3.0,946276898
73051,509,4889,4.0,1037843092
72304,509,47,4.0,940016006
72936,509,3481,5.0,978758185
72874,509,2929,4.0,940015505
72566,509,1259,4.0,940014445
72298,509,32,4.0,939341117
72629,509,1580,2.0,946276308
72615,509,1449,4.0,940017935
72570,509,1267,4.0,948602390
72543,509,1221,5.0,939325726
73099,509,5791,3.0,1072416778
73179,509,8042,3.5,1124552927
73059,509,4973,4.0,1093277349
72946,509,3571,3.0,1037843156
72850,509,2717,2.0,942931297
73044,509,4846,4.0,1037842667
72362,509,306,4.0,939340016
72663,509,1699,3.0,939340096
72854,509,2735,2.0,940014909
72427,509,589,2.0,940018357
72456,509,864,4.0,978761824
72425,509,587,2.0,940013391
72865,509,2858,4.5,1093278089
72829,509,2598,4.0,939327923
73092,509,5577,3.5,1072416822
72838,509,2657,2.0,940642852
72808,509,2470,3.0,942930970
72661,509,1693,3.0,939341365
72450,509,806,3.0,939342900
72774,509,2329,4.0,1124552849
72382,509,383,3.0,979262432
72567,509,1263,5.0,940014165
73050,509,4888,4.5,1093278218
72328,509,159,3.0,939341677
72763,509,2268,4.0,939341988
72952,509,3629,4.0,978938129
73155,509,6893,2.5,1072415867
73042,509,4782,4.0,1037842985
73001,509,4002,4.0,979261686
72956,509,3686,3.0,979261371
72665,509,1704,5.0,939340179
73082,509,5388,3.5,1093279494
73196,509,8873,4.0,1124553293
72373,509,349,3.0,978937614
72631,509,1584,4.0,940017825
72765,509,2278,4.0,940016332
72448,509,800,4.0,939340179
72752,509,2160,3.0,1124553046
72387,509,434,2.0,940016257
72760,509,2248,3.0,978937145
73002,509,4011,4.5,1093278215
72563,509,1251,3.5,1124553070
72437,509,639,3.0,946276213
72673,509,1747,2.0,939329870
72335,509,213,4.0,939340096
72797,509,2420,3.0,940015238
73144,509,6711,4.0,1093277450
72825,509,2581,1.0,942608641
72569,509,1266,3.0,940016533
72931,509,3424,3.0,978938227
72820,509,2542,4.5,1093278125
73192,509,8781,2.5,1165630612
72709,509,1960,4.0,940015238
72368,509,334,4.0,939342432
73181,509,8364,2.5,1124553201
73091,509,5572,2.5,1093280148
73156,509,6932,3.5,1093277638
72442,509,745,4.0,1124553277
72468,509,919,4.0,978937021
72505,509,1103,4.0,939328176
72440,509,714,2.0,940016621
72324,509,147,3.0,939343145
73191,509,8645,4.0,1124553263
72684,509,1827,3.5,1093280312
72378,509,372,3.0,946276692
72537,509,1212,4.0,1165630366
72718,509,1993,1.0,979261135
72852,509,2731,4.0,939328501
72876,509,2959,4.0,942409596
72828,509,2594,4.0,939327805
72909,509,3178,4.0,948090655
72775,509,2333,4.0,939340346
72542,509,1220,4.0,942930925
72905,509,3173,2.0,978938747
72739,509,2108,3.0,939329728
73069,509,5016,2.0,1037843074
72915,509,3249,2.5,1093295543
72803,509,2440,3.0,939341608
72889,509,3082,2.0,946269142
72503,509,1096,4.0,940015597
72643,509,1641,4.0,939329093
72657,509,1674,3.0,940642171
72741,509,2114,3.0,943629832
72358,509,299,3.0,939328501
72315,509,94,4.5,1093278348
73170,509,7171,3.0,1095897560
72294,509,21,4.0,939329651
72782,509,2366,4.0,978937558
72393,509,458,3.0,978762169
72845,509,2702,3.5,1093295774
73197,509,8874,2.0,1165630478
72600,509,1378,3.0,940016621
72350,509,266,4.0,940016671
72742,509,2115,4.0,940014445
72436,509,627,3.0,939342718
72551,509,1231,4.0,940015505
72695,509,1904,4.0,946276136
73185,509,8376,4.0,1165630582
72676,509,1784,4.0,978938864
72610,509,1413,4.0,939339943
72352,509,273,3.0,942409470
72826,509,2583,3.0,939327805
72783,509,2369,3.0,942931090
73007,509,4027,5.0,980022343
72694,509,1897,4.0,940013107
72675,509,1777,1.0,939329870
72488,509,1057,4.0,940013156
72415,509,535,5.0,939340253
72989,509,3967,3.0,978758147
72451,509,830,2.0,946276928
73126,509,6365,4.0,1072415918
72389,509,446,5.0,939326039
72572,509,1271,3.0,939342616
72863,509,2797,3.0,942930297
72379,509,373,4.0,1093295975
72753,509,2161,2.0,940014855
72499,509,1090,4.0,939417819
72847,509,2710,4.0,939327130
72851,509,2728,3.0,978937170
72531,509,1203,4.0,1124552895
72680,509,1799,3.0,939340720
72552,509,1233,4.0,939340016
72659,509,1680,4.0,940013481
73012,509,4036,3.0,1037843002
72464,509,908,4.0,1072416787
72535,509,1210,4.0,940012857
72907,509,3175,3.5,1093279141
72639,509,1627,3.0,939471744
73110,509,5956,3.5,1093279835
72608,509,1408,3.0,940013644
73016,509,4069,2.0,985745144
73182,509,8366,3.0,1101708576
72458,509,869,3.0,940016292
72794,509,2410,3.0,940015505
72364,509,308,4.0,939341426
72568,509,1265,2.0,939329345
72882,509,3033,2.0,942931429
72290,509,11,3.0,1095897396
72933,509,3467,4.0,1037843617
72590,509,1339,2.0,940013514
72386,509,431,3.0,940016152
72502,509,1095,4.0,1165630471
73015,509,4066,3.0,1095897504
73084,509,5445,4.0,1037842687
72730,509,2064,5.0,978936573
72712,509,1963,4.0,940017825
72691,509,1883,3.0,939329728
72938,509,3504,4.0,978937058
72866,509,2862,2.0,940015014
73130,509,6380,4.0,1093277282
72690,509,1865,4.0,940642268
72402,509,497,3.0,1093295668
72821,509,2567,3.0,939327531
73035,509,4701,3.0,1037843317
73165,509,7153,4.5,1093277220
72339,509,224,3.0,939342100
72581,509,1291,4.0,940014445
72465,509,909,4.0,1037843565
72719,509,1997,4.0,1093295799
72918,509,3266,4.0,939329093
73101,509,5810,2.0,1037842236
72604,509,1393,4.0,939342537
72879,509,2997,5.0,942408669
72932,509,3448,4.0,978938440
73107,509,5952,5.0,1093278231
72476,509,994,5.0,939342040
73125,509,6339,4.5,1093278305
72697,509,1913,2.0,940014312
72424,509,586,3.0,1093299846
72347,509,253,3.0,1093299786
72392,509,457,4.0,939471744
73184,509,8373,1.0,1093277126
72478,509,999,3.0,940016152
73028,509,4345,2.0,1037842867
72349,509,265,3.0,939340346
72885,509,3052,4.0,942930001
72621,509,1500,4.0,939329795
73133,509,6537,1.5,1093295426
73060,509,4975,3.0,1037842793
72413,509,529,4.0,939326663
72949,509,3617,1.0,978761971
72325,509,150,3.0,939342347
72648,509,1649,4.0,940012724
72640,509,1631,3.0,979260578
73189,509,8636,3.0,1165630511
72319,509,111,5.0,1093278375
73151,509,6870,3.5,1093277383
72380,509,377,1.0,940013699
73173,509,7263,3.5,1093277477
72962,509,3744,2.0,978761971
72943,509,3555,3.0,978758400
72853,509,2734,3.0,940015336
72544,509,1222,4.0,940015160
72580,509,1288,4.0,939417618
73159,509,6953,4.5,1093277683
72729,509,2054,2.0,942931508
72817,509,2511,4.0,978936271
73074,509,5147,4.0,1124552990
72354,509,288,2.5,1093295691
72583,509,1296,4.0,940015597
72734,509,2081,3.0,939471469
72878,509,2973,4.0,942931043
72596,509,1371,3.0,978937802
72624,509,1516,3.0,946276519
73088,509,5502,3.0,1037842751
72419,509,553,4.0,940016533
73086,509,5477,4.0,1037843074
73062,509,4979,4.0,1037842602
72369,509,337,4.5,1093278436
72914,509,3201,4.0,978937021
72607,509,1405,2.5,1093295385
72973,509,3821,1.0,1037843294
72855,509,2739,4.0,940015074
72732,509,2073,4.0,942931592
73093,509,5617,3.0,1093277604
73172,509,7256,4.5,1093277564
73176,509,7438,4.0,1095460092
72345,509,246,3.5,1124552941
72911,509,3180,2.0,979261710
72625,509,1517,3.0,948602186
73071,509,5060,3.0,940017214
73019,509,4226,5.0,1037842448
72856,509,2745,4.0,940015277
72357,509,296,5.0,939340096
72322,509,140,2.0,940013391
73127,509,6367,2.5,1072415939
73102,509,5820,4.0,1093277757
72449,509,802,2.0,940013699
72798,509,2423,3.0,942931167
72457,509,866,3.0,939341426
73031,509,4378,3.0,1037842728
72538,509,1213,5.0,939340253
73131,509,6440,5.0,1093295238
72906,509,3174,2.0,948090991
73164,509,7149,2.5,1093280090
72664,509,1701,5.0,939329345
72877,509,2966,3.0,978937170
73193,509,8783,3.0,1165630590
72654,509,1670,4.0,940017090
72578,509,1281,4.0,940017723
72924,509,3328,4.0,978758225
72860,509,2770,2.0,948602215
72484,509,1041,3.0,939340720
72839,509,2662,3.0,940016860
72945,509,3566,2.0,978758257
72971,509,3794,2.0,1037842985
72754,509,2165,4.0,939328176
72658,509,1678,3.0,939340876
73063,509,4993,4.5,1093279234
73202,509,30707,4.0,1124553168
72985,509,3948,3.0,978758400
72407,509,508,3.0,939341988
72613,509,1441,3.0,940013644
72974,509,3852,4.0,1037842963
72593,509,1358,4.5,1093278865
73148,509,6807,4.0,1093295532
72682,509,1810,3.0,939340346
72314,509,81,3.0,940013280
72710,509,1961,4.0,939417618
73201,509,8961,4.5,1124553358
72747,509,2134,2.0,942931469
72761,509,2253,2.0,946276730
72331,509,175,3.0,939340558
72447,509,785,2.0,946276611
72706,509,1955,4.0,940014312
72288,509,3,2.0,946276711
73128,509,6377,3.5,1093277366
72602,509,1380,3.0,940642852
72790,509,2396,5.0,939327531
73024,509,4267,3.0,1037843347
72311,509,69,3.5,1093295992
72785,509,2372,3.0,942931469
72848,509,2712,3.0,939327130
73085,509,5464,4.0,1037842551
72733,509,2076,2.0,940015014
72736,509,2099,4.0,978937614
72410,509,518,2.0,946276848
72660,509,1682,3.0,939340179
72899,509,3142,4.0,946269017
73171,509,7255,0.5,1095897237
72764,509,2271,4.0,939326860
72917,509,3263,3.5,1093295727
72714,509,1967,2.0,940014445
72334,509,194,4.0,939340642
72920,509,3302,4.0,978938464
72361,509,305,2.0,946276692
73054,509,4898,4.0,1037843367
72589,509,1307,4.5,1093278074
73139,509,6617,3.5,1093279817
72303,509,45,3.5,1093278335
72297,509,30,3.0,939341117
72397,509,477,3.0,939341863
72609,509,1409,3.0,946276308
72770,509,2303,4.0,940014164
72431,509,594,3.5,1093295493
73000,509,3998,3.0,978758400
72699,509,1916,3.0,939340096
72963,509,3747,3.0,979260523
73190,509,8638,4.5,1101708362
72561,509,1249,4.0,978762250
73204,509,30850,4.0,1165630447
73037,509,4720,3.0,1093277793
72574,509,1273,3.0,946268691
73183,509,8368,3.0,1165630506
72644,509,1643,4.0,939341608
72722,509,2010,3.5,1124552957
72750,509,2154,2.0,979261470
73124,509,6337,4.0,1093279781
72398,509,480,3.0,978937644
72703,509,1952,4.0,939326860
72655,509,1672,3.0,939341261
72811,509,2478,2.0,940016671
72668,509,1721,2.0,939328099
73161,509,6993,4.0,1124552914
72724,509,2019,4.0,978936766
72773,509,2324,3.0,939329093
72333,509,180,2.0,985745354
72756,509,2193,2.0,940014497
72955,509,3683,4.0,978937189
72340,509,231,3.0,946276890
72824,509,2580,3.0,939327531
72738,509,2105,3.0,940014855
72417,509,541,4.0,1093299858
72355,509,290,4.0,939342219
73116,509,6016,4.5,1097205699
72689,509,1863,2.0,946277045
72927,509,3363,4.0,978938189
72599,509,1377,2.0,978937847
73114,509,5995,3.5,1093277404
73146,509,6787,4.5,1095897466
73115,509,6003,4.0,1093279662
72363,509,307,4.0,939340252
73118,509,6269,5.0,1093277320
72875,509,2943,3.0,940013156
72849,509,2716,3.0,942930925
73208,509,34271,3.5,1165630539
72616,509,1466,4.0,939340558
72994,509,3979,1.0,978757978
73005,509,4022,3.0,978937593
72996,509,3983,5.0,978757908
72953,509,3671,4.0,978938266
72529,509,1199,4.0,939328176
72670,509,1730,3.0,948090683
72786,509,2375,2.0,942931167
72420,509,555,3.0,940013107
72813,509,2482,2.0,946276109
73140,509,6620,3.5,1093277354
72356,509,293,3.0,939341426
72302,509,42,2.0,940016257
73200,509,8950,3.0,1124553115
72726,509,2022,4.0,940015277
72614,509,1446,4.0,939329179
72693,509,1885,4.0,946276176
73043,509,4823,2.0,1037843209
72446,509,780,2.0,940016974
73178,509,7460,1.0,1097371532
73129,509,6378,2.5,1072415905
72987,509,3952,3.0,1037842822
72571,509,1270,3.0,1093299730
72841,509,2677,3.5,1095897491
73061,509,4977,3.0,1099008501
72435,509,608,4.5,1093278448
72776,509,2340,2.0,940012856
72507,509,1114,3.0,939342432
72802,509,2439,4.0,939340876
72678,509,1794,4.0,939329406
72377,509,367,2.0,946276346
72653,509,1667,3.0,939341365
72308,509,62,3.0,939328501
73147,509,6796,3.5,1124553145
73090,509,5528,3.0,1072416834
72696,509,1910,4.0,940016368
72301,509,41,4.5,1093278310
73068,509,5015,4.0,1037842482
72967,509,3763,3.0,1093295712
72995,509,3980,3.0,1037843165
73169,509,7162,4.0,1093279724
72858,509,2762,4.0,939325352
72597,509,1374,3.0,940014497
72669,509,1729,4.5,1093278926
72672,509,1735,2.0,940013347
72903,509,3160,4.0,948090741
72830,509,2599,3.0,939329093
72404,509,501,4.0,939340253
72935,509,3476,4.5,1093278127
72871,509,2915,3.0,942931167
72980,509,3896,2.0,978936055
72896,509,3108,4.0,978938525
73187,509,8533,2.5,1093277097
72459,509,889,4.0,948602270
72520,509,1183,4.0,939342616
72836,509,2641,2.0,940014751
72822,509,2571,4.5,1093279062
72637,509,1619,4.0,939341365
73011,509,4034,5.0,978757931
72348,509,260,5.0,978937536
72375,509,357,3.0,939329570
72951,509,3624,2.5,1099008623
72800,509,2427,2.0,940016974
72481,509,1030,3.0,978937742
72292,509,16,4.0,939342432
72626,509,1527,3.0,939471667
72391,509,454,3.0,1093299752
73150,509,6867,3.5,1101708375
72395,509,474,4.0,1093299910
72493,509,1077,4.0,940642852
72832,509,2610,3.0,939327651
72619,509,1488,3.0,940016974
73094,509,5669,4.5,1093278181
72981,509,3897,4.0,978758146
73157,509,6934,4.0,1095897404
72922,509,3317,4.0,1037842641
72916,509,3253,3.0,978938422
73045,509,4873,5.0,1037842585
72789,509,2395,4.5,1093279006
72306,509,52,4.0,939329345
72341,509,232,3.0,939329252
72842,509,2692,5.0,942608765
73132,509,6502,3.0,1072415858
73033,509,4499,3.5,1095897417
72840,509,2674,3.0,978937273
72466,509,910,3.0,978936191
72628,509,1569,1.0,939329651
72525,509,1193,4.0,940014165
72365,509,318,4.0,939340252
72869,509,2905,4.0,978937536
72965,509,3753,4.0,1037843367
72313,509,72,3.0,939329345
72582,509,1295,4.0,940015692
72990,509,3969,2.0,1037843430
72662,509,1694,4.0,939342347
72964,509,3751,3.0,1037842551
72432,509,595,3.0,1093295652
73134,509,6538,4.0,1093280013
72950,509,3618,4.0,978761971
72337,509,215,4.5,1093278361
72818,509,2529,4.0,940018190
72868,509,2891,2.0,946269131
73017,509,4161,1.0,1037843332
73180,509,8154,4.0,1124553059
72533,509,1207,4.0,942609134
72536,509,1211,3.5,1093295398
72396,509,475,4.0,939341023
73003,509,4014,3.0,985745250
72815,509,2501,4.0,940012358
73105,509,5902,4.0,1093277258
72846,509,2706,2.0,978762088
73064,509,4995,3.0,1037842667
72462,509,902,3.5,1093295938
72549,509,1228,5.0,939326537
73100,509,5792,3.5,1072416763
72831,509,2600,3.0,948090762
72895,509,3104,5.0,942931043
72692,509,1884,3.0,939342718
72715,509,1968,4.0,940015014
73027,509,4321,3.5,1093295717
72445,509,778,4.0,939340179
72801,509,2437,3.0,942929917
72633,509,1589,4.0,939342432
73207,509,33794,4.5,1124553351
72921,509,3307,5.0,978938129
72606,509,1396,4.0,940016097
72743,509,2126,2.0,940016368
72317,509,104,2.0,978938551
73203,509,30820,3.5,1124553124
72514,509,1148,3.0,985745325
73018,509,4167,3.0,1037843262
72740,509,2109,3.0,940642681
72471,509,949,2.0,978936953
72636,509,1617,4.0,940012432
73004,509,4017,3.0,1037842482
72984,509,3916,3.0,1093279991
73145,509,6755,2.0,1165630554
72647,509,1648,3.0,939342219
72383,509,388,4.0,939328099
73089,509,5508,2.0,1093280006
72351,509,272,4.5,1093278423
72558,509,1245,5.0,939325873
72700,509,1921,4.0,1095897422
73021,509,4235,5.0,1037842602
72586,509,1300,4.0,940015336
72480,509,1020,2.0,946276800
72788,509,2391,3.0,940016063
72479,509,1007,2.0,940016671
72873,509,2918,3.0,942608528
72601,509,1379,2.5,1093295895
73025,509,4306,4.0,1037842704
72809,509,2473,3.5,1093279027
72522,509,1186,3.0,940015597
72888,509,3081,3.5,1101709374
72704,509,1953,3.0,940014354
72524,509,1191,3.0,940012684
72595,509,1366,3.0,940018357
72475,509,991,4.0,940017214
72674,509,1753,1.0,946276596
72485,509,1049,3.0,978937802
72545,509,1224,3.0,943629741
72550,509,1230,5.0,940642532
72622,509,1501,3.0,940016432
72649,509,1653,3.0,939341426
73111,509,5959,3.5,1093277532
72883,509,3037,4.0,942930297
72779,509,2356,3.0,939327651
72408,509,509,3.0,939342100
73328,510,2112,2.0,944347209
73356,510,3034,1.0,951561067
73226,510,296,4.0,946880558
73227,510,318,4.0,944348557
73264,510,1094,5.0,946974806
73349,510,2863,5.0,952328421
73361,510,3125,4.0,955531109
73236,510,509,5.0,944346278
73249,510,750,5.0,952327949
73357,510,3036,2.0,950424966
73231,510,428,4.0,946891865
73340,510,2671,2.0,957809335
73259,510,1046,2.0,948180573
73364,510,3260,5.0,948845433
73273,510,1188,2.0,944348557
73211,510,17,4.0,944348185
73304,510,1643,4.0,946974566
73212,510,21,4.0,952820505
73305,510,1673,4.0,946892035
73338,510,2481,3.0,948614621
73367,510,3418,3.0,952328601
73225,510,290,3.0,946892580
73344,510,2750,4.0,952328759
73301,510,1610,2.0,946881021
73325,510,2065,4.0,952328939
73351,510,2919,2.0,948614662
73213,510,25,1.0,944346953
73310,510,1721,1.0,946880492
73287,510,1247,5.0,952328601
73330,510,2150,4.0,944347208
73247,510,696,3.0,953102975
73343,510,2739,4.0,946975626
73332,510,2303,2.0,950071422
73238,510,520,1.0,951561066
73365,510,3266,1.0,949997246
73318,510,1953,4.0,952328467
73261,510,1079,4.0,1022623631
73277,510,1201,4.0,952820447
73260,510,1077,3.0,952328638
73317,510,1952,4.0,952328350
73232,510,433,1.0,949997179
73276,510,1200,2.0,948183694
73217,510,84,4.0,947112271
73346,510,2762,3.0,954576426
73339,510,2630,3.0,951606442
73295,510,1299,3.0,948183503
73294,510,1296,5.0,948844269
73358,510,3090,3.0,948183184
73327,510,2108,4.0,944348381
73311,510,1729,3.0,949997133
73321,510,1961,3.0,944347267
73268,510,1163,2.0,952819913
73289,510,1266,1.0,944346953
73222,510,260,2.0,948183626
73267,510,1136,1.0,948183626
73360,510,3114,1.0,951561132
73248,510,714,1.0,948180540
73298,510,1307,4.0,952328939
73270,510,1183,4.0,946893229
73233,510,482,1.0,948180496
73319,510,1958,3.0,944347065
73284,510,1233,5.0,946880322
73230,510,358,1.0,947360832
73210,510,1,1.0,944346953
73234,510,483,5.0,946892212
73348,510,2858,3.0,944346073
73271,510,1185,2.0,948183257
73245,510,608,4.0,944348071
73286,510,1244,5.0,952328350
73258,510,1041,2.0,952327907
73300,510,1393,1.0,944348485
73241,510,529,4.0,946893119
73275,510,1198,3.0,952328687
73336,510,2433,2.0,944348614
73354,510,2973,4.0,952328295
73221,510,246,4.0,952328513
73345,510,2753,1.0,948614571
73281,510,1214,2.0,948183695
73290,510,1276,4.0,952328467
73320,510,1960,5.0,944347003
73229,510,356,3.0,946880364
73333,510,2313,2.0,948183257
73334,510,2359,5.0,944346346
73254,510,940,1.0,951560995
73283,510,1230,4.0,952328805
73250,510,753,3.0,946893091
73282,510,1225,5.0,944347065
73350,510,2908,4.0,954998551
73314,510,1875,1.0,947228210
73352,510,2951,4.0,952820505
73244,510,593,5.0,944347836
73235,510,488,4.0,944348210
73242,510,531,4.0,946892906
73302,510,1617,4.0,944348071
73341,510,2696,3.0,958422326
73266,510,1131,5.0,944347267
73363,510,3152,4.0,952328350
73214,510,34,1.0,946974972
73285,510,1234,4.0,952328867
73297,510,1304,4.0,950070893
73279,510,1212,3.0,952328215
73223,510,265,4.0,946892517
73303,510,1641,4.0,944346953
73323,510,1965,4.0,944347065
73306,510,1689,3.0,950420944
73237,510,515,4.0,946880460
73370,510,4424,5.0,1022624565
73299,510,1357,4.0,944346623
73252,510,912,5.0,952328215
73315,510,1885,4.0,946892517
73307,510,1699,5.0,944348381
73243,510,541,1.0,944347209
73278,510,1206,5.0,952328687
73353,510,2970,2.0,949223177
73265,510,1096,3.0,948183184
73347,510,2801,4.0,946892906
73239,510,522,1.0,946889433
73313,510,1834,5.0,944348322
73335,510,2396,5.0,944346473
73255,510,945,4.0,952328638
73296,510,1300,4.0,948183257
73257,510,1040,4.0,953102941
73269,510,1172,5.0,948183503
73219,510,211,3.0,947228157
73326,510,2101,1.0,952327949
73288,510,1265,4.0,946975490
73293,510,1291,4.0,944347306
73368,510,3893,4.0,1022623947
73380,511,100,5.0,829351964
73391,511,282,4.0,829352433
73390,511,280,5.0,829352433
73401,511,720,5.0,829351964
73400,511,608,5.0,829351964
73372,511,16,5.0,829351964
73378,511,58,5.0,829351964
73397,511,337,4.0,829352433
73396,511,318,5.0,829352433
73399,511,590,5.0,829352433
73389,511,246,5.0,829352433
73395,511,300,5.0,829352433
73386,511,231,3.0,829352433
73375,511,31,4.0,829352433
73388,511,237,4.0,829352433
73377,511,50,5.0,829352433
73371,511,11,4.0,829351964
73383,511,150,4.0,829352433
73385,511,223,4.0,829352433
73379,511,94,4.0,829351964
73384,511,193,1.0,829352433
73374,511,25,4.0,829351964
73376,511,36,5.0,829351964
73393,511,293,4.0,829352433
73411,512,4963,4.5,1434151036
73407,512,2028,3.5,1447465310
73410,512,3578,5.0,1433818890
73404,512,589,3.0,1433818868
73418,512,60069,4.0,1433818909
73422,512,74458,5.0,1433818946
73403,512,356,5.0,1435375890
73425,512,86911,3.5,1434150750
73417,512,48780,3.0,1434164145
73409,512,2424,4.0,1434150117
73426,512,107141,4.0,1434150137
73412,512,5064,5.0,1434150219
73408,512,2115,4.0,1434150671
73423,512,79132,5.0,1433818792
73415,512,8132,5.0,1435540227
73421,512,72998,4.0,1434151171
73424,512,84152,4.5,1434150035
73427,512,116797,5.0,1446940778
73406,512,1291,4.0,1433818827
73405,512,1198,3.5,1433818766
73419,512,63082,4.5,1434151044
73443,513,434,3.0,843771830
73445,513,480,4.0,843771830
73449,513,593,5.0,843771811
73437,513,318,5.0,843771830
73433,513,208,3.0,843771870
73444,513,457,3.0,843771811
73432,513,161,5.0,843771870
73440,513,349,4.0,843771780
73436,513,296,5.0,843771753
73431,513,151,5.0,843771936
73434,513,231,3.0,843771811
73441,513,356,4.0,843771830
73450,513,595,4.0,843771811
73442,513,380,3.0,843771753
73438,513,339,3.0,843771870
73435,513,292,3.0,843771870
73447,513,590,3.0,843771752
73597,514,510,2.0,853896495
73473,514,57,3.0,853896692
73560,514,374,1.0,853896032
73626,514,595,3.0,853894894
73806,514,1356,3.0,853892928
73620,514,587,3.0,853896566
73532,514,317,3.0,853896002
73511,514,235,3.0,853893788
73503,514,222,3.0,853896453
73761,514,1250,5.0,853894074
73550,514,357,4.0,853895191
73551,514,361,3.0,853896732
73679,514,1029,3.0,853894894
73476,514,78,4.0,853893226
73607,514,538,4.0,853893907
73616,514,562,5.0,853893185
73714,514,1128,3.0,853894755
73458,514,25,5.0,853892833
73570,514,427,1.0,853895699
73577,514,449,3.0,854116195
73549,514,356,4.0,853896102
73789,514,1304,4.0,853894449
73451,514,1,4.0,853892832
73762,514,1252,4.0,853893907
73539,514,329,2.0,853896364
73543,514,337,4.0,853893811
73660,514,909,5.0,853894416
73780,514,1282,4.0,853894039
73656,514,852,3.0,853892993
73559,514,371,4.0,853896399
73707,514,1104,5.0,853893859
73790,514,1305,4.0,853894384
73697,514,1089,4.0,853893692
73815,514,1376,2.0,853895670
73655,514,851,4.0,853894009
73779,514,1280,4.0,853894140
73706,514,1103,4.0,853894074
73769,514,1268,3.0,853896216
73601,514,520,3.0,854116539
73556,514,367,3.0,854116263
73792,514,1321,4.0,853894693
73455,514,17,3.0,853892833
73719,514,1148,4.0,853893761
73596,514,509,5.0,853893788
73764,514,1258,5.0,853893907
73805,514,1350,4.0,853894723
73488,514,151,4.0,853894100
73634,514,653,4.0,853892898
73657,514,880,1.0,853893138
73645,514,762,1.0,853892928
73796,514,1330,3.0,853894779
73807,514,1357,4.0,853893545
73493,514,162,5.0,853893691
73547,514,350,4.0,853895754
73605,514,535,4.0,853893735
73489,514,153,3.0,853896269
73775,514,1275,3.0,853894521
73492,514,159,4.0,853894100
73701,514,1093,4.0,853896183
73722,514,1173,4.0,853894039
73734,514,1199,4.0,853893713
73545,514,344,3.0,854116539
73661,514,910,4.0,853894309
73820,514,1388,3.0,853894779
73471,514,50,5.0,853893691
73575,514,446,5.0,853893761
73480,514,107,2.0,853895942
73704,514,1097,5.0,853895855
73732,514,1197,4.0,853894258
73565,514,412,3.0,853896253
73760,514,1249,4.0,853894074
73658,514,902,4.0,853894521
73515,514,252,2.0,853896781
73627,514,596,4.0,853894362
73728,514,1189,4.0,853894334
73566,514,413,1.0,854116447
73477,514,83,3.0,853893246
73484,514,117,4.0,853893246
